Online_id,Emotion_Label,Dream_content,REM_period_start_time,Topic_1_Prob,Topic_2_Prob,Topic_3_Prob,Topic_4_Prob,Topic_5_Prob,Topic_6_Prob,Topic_7_Prob,Topic_8_Prob,Topic_9_Prob,Topic_10_Prob
S0161,Calm,In the class,07:22:49,0.05000410409596934,0.5499949466190305,0.05000092347826936,0.0500000028280685,0.050000003925249996,0.05000000336314096,0.05000000174438577,0.05000000256867109,0.050000002375696795,0.05000000900151772
S0171,Calm,Opened the exercise book,05:25:23,0.025001506447062657,0.025002012301715303,0.7749831618616084,0.02500264356593123,0.02500002866848843,0.025002730077015357,0.025000492231601383,0.025001923616892227,0.02500521726066482,0.025000283969020123
S0171,Negative,My mom had green hair,06:08:33,0.02500165009125669,0.0250023819993196,0.025000020646983034,0.025000045571829502,0.025031151029761695,0.7749542933339166,0.025001058094678626,0.025007577728363203,0.025000017056502524,0.025001804447388462
S0171,Calm,Went to the kindergarten,06:19:43,0.05000003022005617,0.05000008110362298,0.050000056753339676,0.050000060624863514,0.050000047477549034,0.050000055668452136,0.05000002329522917,0.5499991588593512,0.050000443165305115,0.05000004283223093
S0171,Calm,Nothing,06:36:43,0.05000000610789137,0.050003307640368234,0.05000001363608879,0.5499926010724363,0.050000011293020986,0.050004031508827894,0.050000004873738506,0.05000000824831467,0.05000000923625187,0.05000000638306148
S0171,Calm,I went to get my glasses,07:41:43,0.05000005189640895,0.05000005223855783,0.050000042839427196,0.050000039099403974,0.05000006105919907,0.050000047247777964,0.05000002337710968,0.0500000240425299,0.549999633270414,0.05000002492917131
S0171,Calm,Nothing,08:07:53,0.05000000610789137,0.050003307640368234,0.05000001363608879,0.5499926010724363,0.050000011293020986,0.050004031508827894,0.050000004873738506,0.05000000824831467,0.05000000923625187,0.05000000638306148
S0171,Calm,I saw a lot of faces with different emotions,08:15:13,0.025000416441194686,0.02500014491658689,0.02500001212360879,0.02500000994808911,0.025000178988596352,0.0250000186839906,0.7749941489530905,0.02500001047596691,0.025005039070827642,0.025000020398048415
S0171,Calm,I fell asleep in the back of the car,08:22:13,0.025001480736257825,0.7749868419011489,0.025000023755951867,0.0250059584322127,0.025000036815298818,0.025000020320305148,0.025002303837565132,0.025000016105349784,0.02500330230778168,0.025000015788128323
S0211,Positive,"I had some cats, and I was feeding them",05:31:14,0.03333336132332959,0.6999998683496378,0.03333334825739568,0.03333334720300669,0.03333335304407472,0.033333350150920746,0.03333333954579479,0.033333341724604275,0.03333334622460388,0.03333334417663187
S0211,Positive,"I had some cats, and I was feeding them",05:31:14,0.03333336132332959,0.6999998683496378,0.03333334825739568,0.03333334720300669,0.03333335304407472,0.033333350150920746,0.03333333954579479,0.033333341724604275,0.03333334622460388,0.03333334417663187
S0211,Positive,I was in my room and playing computer with many people,06:02:54,0.0166667250325284,0.016672152506867825,0.016666671637331813,0.016666674018303407,0.016666672612865016,0.8499826818535839,0.0166681485620029,0.016667044796026237,0.016676559374348886,0.016666669606141455
S0211,Positive,I was in my room and playing computer with many people,06:02:54,0.0166667250325284,0.016672152506867825,0.016666671637331813,0.016666674018303407,0.016666672612865016,0.8499826818535839,0.0166681485620029,0.016667044796026237,0.016676559374348886,0.016666669606141455
S0211,Calm,I was at war,06:17:44,0.05000003273405272,0.05000002499333238,0.050000034845004766,0.05000001333499412,0.050000020759604163,0.05000003040501059,0.05000913575361084,0.05000001292270836,0.05000001777193475,0.5499906764797473
S0211,Calm,I was at war,06:17:44,0.05000003273405272,0.05000002499333238,0.050000034845004766,0.05000001333499412,0.050000020759604163,0.05000003040501059,0.05000913575361084,0.05000001292270836,0.05000001777193475,0.5499906764797473
S0211,Positive,I dreamed I was watching short videos,06:27:14,0.025000158580396233,0.025000264999497153,0.025000013414998856,0.7749992796208255,0.025000012398654334,0.025000014626966043,0.02500001627405781,0.025000012166251077,0.025000014649260698,0.02500021326909224
S0211,Positive,I dreamed I was watching short videos,06:27:14,0.025000158580396233,0.025000264999497153,0.025000013414998856,0.7749992796208255,0.025000012398654334,0.025000014626966043,0.02500001627405781,0.025000012166251077,0.025000014649260698,0.02500021326909224
S0211,Calm,I moved a house,06:38:54,0.03333334125802706,0.033333362557913825,0.03333335360215807,0.03333334724764236,0.03333334866059251,0.033333350142931234,0.03333513197218332,0.0333333444328038,0.03333334494644476,0.699998075179303
S0211,Calm,I moved a house,06:38:54,0.03333334125802706,0.033333362557913825,0.03333335360215807,0.03333334724764236,0.03333334866059251,0.033333350142931234,0.03333513197218332,0.0333333444328038,0.03333334494644476,0.699998075179303
S0211,Positive,I saw some animals playing together,06:49:44,0.020000004092218287,0.020002612640097263,0.02000000793567953,0.020000004560735304,0.020001066832406194,0.020000189168968313,0.02000129276212378,0.02000029355168428,0.8199945207408852,0.0200000077152017
S0211,Positive,I saw some animals playing together,06:49:44,0.020000004092218287,0.020002612640097263,0.02000000793567953,0.020000004560735304,0.020001066832406194,0.020000189168968313,0.02000129276212378,0.02000029355168428,0.8199945207408852,0.0200000077152017
S0211,Negative,I was playing a game,06:58:04,0.03333333474961844,0.03333644322168323,0.03333333476280646,0.0333333362886284,0.03333333574364955,0.03333401205638292,0.0333333338690856,0.03333333737928784,0.6999961975345236,0.0333333343943339
S0211,Negative,I was playing a game,06:58:04,0.03333333474961844,0.03333644322168323,0.03333333476280646,0.0333333362886284,0.03333333574364955,0.03333401205638292,0.0333333338690856,0.03333333737928784,0.6999961975345236,0.0333333343943339
S0211,Calm,I was in a dream and it felt like a lot of flashbacks. I can't remember so clear.,08:14:54,0.014285899940689248,0.014286780665093275,0.014285729961742284,0.1493461302339436,0.014297582639241559,0.014285727795704412,0.7363543011638232,0.014285781821806518,0.014286292197546388,0.014285773580409495
S0211,Calm,I was in a dream and it felt like a lot of flashbacks. I can't remember so clear.,08:14:54,0.014285899940689248,0.014286780665093275,0.014285729961742284,0.1493461302339436,0.014297582639241559,0.014285727795704412,0.7363543011638232,0.014285781821806518,0.014286292197546388,0.014285773580409495
S0211,Calm,I dreamed that I was going to be late for class,08:29:44,0.025000411207007647,0.7749904384507389,0.025000127908743276,0.025000868953208934,0.025005153230222593,0.025000011295629225,0.025001364185416514,0.02500039044803522,0.025000873257424432,0.025000361063573336
S0211,Calm,I dreamed that I was going to be late for class,08:29:44,0.025000411207007647,0.7749904384507389,0.025000127908743276,0.025000868953208934,0.025005153230222593,0.025000011295629225,0.025001364185416514,0.02500039044803522,0.025000873257424432,0.025000361063573336
S0211,Positive,I dreamed about traveling with my parents,08:46:04,0.03333333888251081,0.033334092688031475,0.03333334272618085,0.03333333930823751,0.6999968881810136,0.03333463076558533,0.03333367071793831,0.033334007138393705,0.03333335059036114,0.033333339001747044
S0211,Positive,I dreamed about traveling with my parents,08:46:04,0.03333333888251081,0.033334092688031475,0.03333334272618085,0.03333333930823751,0.6999968881810136,0.03333463076558533,0.03333367071793831,0.033334007138393705,0.03333335059036114,0.033333339001747044
S0211,Positive,I dreamed a man was acting crazy,08:58:34,0.025000007302142035,0.025000009331476235,0.02500001202604283,0.025000012687905086,0.7749975798998662,0.025001299475721564,0.025000784653366137,0.025000007803019073,0.025000010726925568,0.025000276093535195
S0211,Positive,I dreamed a man was acting crazy,08:58:34,0.025000007302142035,0.025000009331476235,0.02500001202604283,0.025000012687905086,0.7749975798998662,0.025001299475721564,0.025000784653366137,0.025000007803019073,0.025000010726925568,0.025000276093535195
S0153,Negative,It was like we were doing covid test together,04:53:07,0.025000017139635674,0.02500080052030626,0.025001160160535458,0.02500001685725106,0.02501056403090162,0.02500111373556441,0.025004218451966792,0.7749593380023804,0.025022750615680857,0.025000020485777447
S0153,Calm,The monitor of our class asked me to clock in with Dingding,05:34:27,0.02500540660463386,0.7749484028864966,0.02500014127077519,0.025000029664632863,0.025006097359927093,0.02500396332592901,0.0250202817352923,0.025000350885359023,0.02500892319832063,0.025006403068633408
S0153,Positive,I don't remember.,05:52:27,0.03333333759472202,0.03333414792235278,0.288731224820896,0.033333346872093335,0.03334468204425741,0.033333339650884086,0.4445897642149372,0.03333338754056886,0.03333343100680651,0.03333333833248193
S0153,Positive,It was like going back to high school and taking a chemistry class,06:05:07,0.5474447326780431,0.3525481120910357,0.012501560053843683,0.012500488858733217,0.01250286803022269,0.012500006607644077,0.012501203558941952,0.012500330422489202,0.012500490115507934,0.01250020758353844
S0153,Positive,Playing football in the playground,06:51:17,0.02500001665203976,0.025001451667885116,0.025009169973147404,0.025000021380919002,0.025000028779907656,0.02500035365519992,0.025000011705760525,0.02500001828354144,0.7749889052720912,0.025000022629507897
S0153,Positive,"Still in class, but with the English teacher",07:12:17,0.02001069891092436,0.8199701550402676,0.020005229910831417,0.020000014892552872,0.020000016651243673,0.020000014493271597,0.02000204574312384,0.02000476897103832,0.020007044650553522,0.020000010736192602
S0153,Calm,"I think I was at the supermarket, waiting in line",07:26:27,0.025000010225224238,0.02500432954818403,0.025000018304174497,0.02500001726301641,0.025000016914665316,0.0250000263688582,0.025000323798953936,0.7749950885281663,0.02500001324140821,0.02500015580734891
S0153,Positive,"On the way, and knocked over a vending machine, and all the coins fell out",07:37:17,0.025000016892054534,0.025005569957297597,0.02500002317013794,0.7749775035224548,0.025000030827419747,0.02500002618914815,0.025000052270351316,0.02500867345314742,0.025000019541597463,0.025008084176391127
S0153,Positive,I was playing video games with my roommate,07:45:47,0.020000004336934874,0.8199955869554597,0.02000000476981329,0.020000006835710085,0.020000005068256065,0.020000367513974448,0.02000040775932489,0.02000000477833788,0.020003290588421964,0.020000321393766778
S0153,Positive,I think there was a feral cat. I don't think there was anything else,08:38:47,0.020000009517851743,0.020000405425352356,0.020016253985802174,0.020000659697063154,0.8199754159093753,0.020002277444049685,0.02000347379508561,0.020000014075679008,0.02000147993419926,0.02000001021554187
S0153,Calm,Nothing,09:14:37,0.05000000610789137,0.050003307640368234,0.05000001363608879,0.5499926010724363,0.050000011293020986,0.050004031508827894,0.050000004873738506,0.05000000824831467,0.05000000923625187,0.05000000638306148
S0162,Positive,Had a great meal,05:46:33,0.05001257552365506,0.050000019087167946,0.5499843808018213,0.050000032758103365,0.05000009123616779,0.05000003522122024,0.050002777900269094,0.050000037953912474,0.05000002883783933,0.050000020679843306
S0162,Calm,Was in an exam,06:18:43,0.05000002467418031,0.05000003403851218,0.05001304832344111,0.050000039200628274,0.5499866594546717,0.05000005162574754,0.05000001773304555,0.05000003690050148,0.050000058786471964,0.05000002926279972
S0162,Calm,Our dog,06:26:13,0.05000000985509721,0.05000002516928138,0.050000023126110855,0.0500000160497892,0.05000001568002283,0.05000002276181003,0.050001366126195164,0.5499861765751267,0.05001232121042201,0.05000002344614456
S0162,Calm,Mother cooked a lot of delicious food,06:35:23,0.016667088555920178,0.01666983954631074,0.016666681784670057,0.01666667765846905,0.01666673899604641,0.016673487396447993,0.8499886615803013,0.01666746109264074,0.016666683553293118,0.016666679835900436
S0162,Calm,Making cupcakes,06:41:43,0.05000002033329661,0.05000002533356075,0.050000078267707485,0.05000002214522239,0.5499995577303576,0.050000037720746314,0.05000018280110826,0.05000001821994406,0.050000027490928016,0.050000029957128454
S0162,Calm,Saw a child playing with a toy,08:03:13,0.02500000842020674,0.025001464862430503,0.025000021185892573,0.02500001712106184,0.02500002001185496,0.02500033202038572,0.02500170014433425,0.02500250966110345,0.774991640678941,0.025002285893788855
S0162,Calm,Zootopia theme song,08:08:13,0.050000008682216476,0.050000013526590024,0.05000005997413763,0.05000001553067146,0.0500000130695661,0.5499855821411437,0.05000000559970644,0.05000688338786344,0.05000740472213253,0.05000001336597212
S0162,Calm,Nothing,08:53:43,0.05000000610789137,0.050003307640368234,0.05000001363608879,0.5499926010724363,0.050000011293020986,0.050004031508827894,0.050000004873738506,0.05000000824831467,0.05000000923625187,0.05000000638306148
S0231,Calm,"A screen was in front of me, I wanted to use the mouse to click on a window",05:40:18,0.020000275816062667,0.020000025376016087,0.020000144073465342,0.020000105210615224,0.02000002675230796,0.020007683359697666,0.020000951055713315,0.020005661644649307,0.02000022648485567,0.8199849002266167
S0231,Negative,I was working on a math problem,06:15:48,0.2745953239018891,0.2757508907117219,0.02500014009122805,0.025000056637620477,0.02500006563626357,0.025009844012230296,0.025004868574042747,0.02500005018794707,0.02500004422361383,0.274638716023443
S0231,Calm,"I was doing a psychological experiment, and was asking me questions",07:02:48,0.025000016956515794,0.025000017687059447,0.025000025765350462,0.025000021052661494,0.025000019507988233,0.02500002269248268,0.7749987130854967,0.0250000149557357,0.025000076029826266,0.025001072266883112
S0231,Calm,I was doing my math homework,07:25:28,0.69997698617354,0.033333380171839885,0.03333340565399712,0.03333338869083777,0.03333337950098847,0.033333383518196584,0.03333734892772606,0.033351987355759144,0.033333380766898534,0.03333335924021646
S0231,Positive,"I dreamed of tomorrow morning, saying goodbye to you",07:58:08,0.020000022385124546,0.02000185114468181,0.020000032920700885,0.02000003193835564,0.020000033596542604,0.02000268055141723,0.020000972285496882,0.8199900649104459,0.020000043354970933,0.020004266912263487
S0231,Positive,I was watching a variety show with my dad,08:31:28,0.025000166534597256,0.02500295034268495,0.025000015685298797,0.7749908744085774,0.025004074913781496,0.025000024877609665,0.025001637388634028,0.025000016685217775,0.02500002181932291,0.0250002173442758
S0231,Positive,"I was still a child, sleeping in the same room with my parents. Before I went to bed, they told me a story",09:22:08,0.01250134070355034,0.012501090033558229,0.012500622442826554,0.01250014093591791,0.012506531441107636,0.012503036605294398,0.012501358696878658,0.887484420639713,0.012500931930012874,0.012500526571140503
S0231,Positive,I was elected monitor during the military training,09:41:18,0.7749956710809918,0.02500354204309835,0.02500003152794156,0.025000030134993783,0.02500002436884579,0.025000035486225907,0.02500000685758114,0.025000623976395717,0.02500001485536847,0.025000019668557527
S0231,Calm,"The academy was filming a promo, and I was interviewed",10:01:08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
S0231,Calm,I was eating in a restaurant with two people celebrating their birthdays,10:22:48,0.4083323239846003,0.0166677271274266,0.016666689374622533,0.0166667430859825,0.016667573418001846,0.016669198203243495,0.45832898750098205,0.01666682539149221,0.01666685898910418,0.01666707292454424
S0163,Calm,"Play video games, the role of hero",04:54:43,0.02500588226196601,0.7749922460581735,0.025000005831458214,0.025000006175849448,0.025000006039467112,0.025000006140542638,0.02500012655003975,0.025000006062222496,0.02500169085863671,0.025000024021644085
S0163,Calm,Talk to a friend,06:14:53,0.03333334964722848,0.03333336124975408,0.699993108661925,0.03333336364148306,0.03333391892201645,0.033339503245610545,0.03333333843116173,0.033333344058588586,0.03333336544678856,0.03333334669544335
S0163,Calm,Play a game,06:25:13,0.033354981136105404,0.03334363582083546,0.0333333416348061,0.033333339669556816,0.03333334275397596,0.0333333423791087,0.033333686341094036,0.03333334386770611,0.699967645533037,0.033333340863774395
S0163,Calm,A story about Tian Ji's strategy for a horse racing,06:31:13,0.03333585327429311,0.03333336910749227,0.03333338084317535,0.03333478988626699,0.03333870154574049,0.03333339005008618,0.033333348624212396,0.6999710914560866,0.03335270779206159,0.033333367420584924
S0163,Calm,I was eating,06:37:43,0.5499893606869151,0.050000004070449536,0.05000003569277204,0.05000000694914354,0.05000000865930692,0.050005422564294535,0.05000001426966694,0.050000007875498784,0.050001580010586626,0.050003559221365984
S0163,Calm,deliver letters,06:51:43,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
S0163,Calm,The teacher criticized me for what was wrong in the paper,07:00:13,0.7749837091236585,0.025011539193340034,0.025000025966471304,0.025000025308390128,0.025000017397918448,0.02500001819278735,0.025000025549382503,0.025001541658077366,0.025000015121451127,0.025003082488523246
S0163,Calm,Cut the aloe ,08:05:53,0.05000002882569147,0.05000003188920652,0.05000005489248894,0.05000003252015811,0.05000004152092474,0.05000007438861722,0.05000001287953289,0.050000042085218965,0.5499996450851536,0.050000035913007536
S0163,Calm,Buy furniture at a furniture store,08:08:23,0.033333350370656364,0.033333352992927376,0.033333357531810805,0.0333333618136118,0.03333335647711214,0.03333462586481148,0.0333333666672759,0.3043423139576545,0.4289895583855165,0.03333335593862319
S0163,Calm,"Dinner at home, there are many delicious",08:14:23,0.02000008909521613,0.020000008471935983,0.02000783901513985,0.020000007185263374,0.020005294102292456,0.819981420231896,0.02000386390796181,0.02000143046370301,0.02000002541575063,0.02000002211084086
S0163,Calm,electric bikes,08:18:23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
S0163,Calm,Make dumplings,08:22:33,0.050000023255830923,0.05000003468043586,0.05000003071881901,0.05000005023353777,0.05000004946285687,0.050000049920117765,0.050000015430740855,0.05000002201643318,0.5499997021886075,0.05000002209262028
S0163,Calm,Take graduation photos of dormitory,08:28:03,0.025000025415014455,0.025000044543262358,0.02500006159068517,0.025000057461691955,0.02500882717195391,0.025000055044782706,0.7749887098646399,0.025000026346720227,0.025001563741549954,0.025000628819699524
S0163,Calm,A store opens,08:40:13,0.050000026766524555,0.050000030871264776,0.050000037256094254,0.050000029482946906,0.050000030533072795,0.050000027854271996,0.050000013442186866,0.05000002244357308,0.5499997464337679,0.05000003491629671
S0241,Calm,"It was about eating, eating in the canteen, not in our school, talking about history with a history teacher.",05:03:17,0.8999914011873815,0.011112855566665414,0.011111180242021419,0.011111514705315042,0.011114035997816815,0.011111323860339528,0.011112878913688824,0.011111115759484813,0.011112443337969478,0.01111125042931737
S0241,Calm,"It seems to be in the class, the teacher is dictation, lined up in a long line, each person up to write a word, I was at the end of the line.",05:57:17,0.009092550585553832,0.7758070082793992,0.009091458766092035,0.15145207447379352,0.009090920580281676,0.009091441037838016,0.009092610520360393,0.009092687937903736,0.009092782811845952,0.009096465006931604
S0241,Calm,"I had a dream, but I can't remember it just after opening my eyes.",06:38:47,0.03333333633522606,0.03333442123242612,0.0333333525694759,0.03333334703839985,0.6999880337590143,0.03333333770497881,0.03334401172527252,0.03333340084638591,0.033333392725757666,0.03333336606306276
S0241,Positive,"I think I was at home, talking to my mom, and there was this guy, I can't really remember who it was.",07:33:47,0.012500184615319059,0.0125001038736727,0.012510489137785599,0.012500086693290238,0.8874796234503112,0.012503071582045165,0.012503832295185402,0.012502496736587954,0.012500038756936921,0.012500072858865811
S0241,Calm,"At home, a lot of people came to the home, at sleep time, I and my classmates sleep on the ground together, lying and chatting.",08:08:57,0.0071430541752223065,0.007143697526522915,0.007144796783744444,0.007144031136081282,0.007143594961974,0.0071434200439926925,0.935705742184292,0.007143857119661173,0.007143723093724617,0.007144082974784432
S0241,Calm,"In college, sitting and writing something.",_,0.020000023337370915,0.02000801222741862,0.020000879675824337,0.020000281114033243,0.02000054409065725,0.02000001986794067,0.02000053955284015,0.8199896744569887,0.020000015681435054,0.02000000999549136
S0212,Positive,I dream of living at home with my family,04:56:03,0.025000004528455758,0.025000003281123895,0.7749970063590832,0.025000003788996836,0.025000168824007993,0.02500116573449371,0.02500084581641773,0.025000676899445337,0.025000013418432464,0.025000111349543018
S0212,Positive,I dream of living at home with my family,04:56:03,0.025000004528455758,0.025000003281123895,0.7749970063590832,0.025000003788996836,0.025000168824007993,0.02500116573449371,0.02500084581641773,0.025000676899445337,0.025000013418432464,0.025000111349543018
S0212,Calm,A trip to a museum,05:08:03,0.6999743581039699,0.03333335771713368,0.03335874564540556,0.033333367067916606,0.033333357144911466,0.0333333782269875,0.03333334213673396,0.03333336952812708,0.033333366094017616,0.03333335833479677
S0212,Calm,A trip to a museum,05:08:03,0.6999743581039699,0.03333335771713368,0.03335874564540556,0.033333367067916606,0.033333357144911466,0.0333333782269875,0.03333334213673396,0.03333336952812708,0.033333366094017616,0.03333335833479677
S0212,Calm,"I was doing another experiment right here, and you assigned me another project",05:17:33,0.014286160835479345,0.014285727983284773,0.014285728938964353,0.014285927664199161,0.014285726483182694,0.014286376595313921,0.8714263165490901,0.01428572441512191,0.014286205178418932,0.014286105356944911
S0212,Calm,"I was doing another experiment right here, and you assigned me another project",05:17:33,0.014286160835479345,0.014285727983284773,0.014285728938964353,0.014285927664199161,0.014285726483182694,0.014286376595313921,0.8714263165490901,0.01428572441512191,0.014286205178418932,0.014286105356944911
S0212,Calm,I dreamed that I was still in high school and taking exams,05:30:33,0.8499929236531382,0.016667922952372044,0.016671461194936274,0.01666667419096586,0.016666672754399026,0.01666667196826322,0.016666909333364448,0.016667419635800824,0.016666671223743084,0.016666673093017073
S0212,Calm,I dreamed that I was still in high school and taking exams,05:30:33,0.8499929236531382,0.016667922952372044,0.016671461194936274,0.01666667419096586,0.016666672754399026,0.01666667196826322,0.016666909333364448,0.016667419635800824,0.016666671223743084,0.016666673093017073
S0212,Positive,I dreamed about traveling,05:53:03,0.05000001221941263,0.05000002025515002,0.0500000165126394,0.05000001100801013,0.5499986230134037,0.05000001326023112,0.05000125648890219,0.050000007705103454,0.05000002992238501,0.050000009614762295
S0212,Positive,I dreamed about traveling,05:53:03,0.05000001221941263,0.05000002025515002,0.0500000165126394,0.05000001100801013,0.5499986230134037,0.05000001326023112,0.05000125648890219,0.050000007705103454,0.05000002992238501,0.050000009614762295
S0212,Positive,I dreamed about parents talking together,05:58:53,0.02500045392710974,0.025000343923460733,0.02500001600652783,0.02500041312067536,0.77498993662404,0.02500052799877802,0.025002735038803597,0.025001076321145625,0.025004490684193116,0.025000006355265857
S0212,Positive,I dreamed about parents talking together,05:58:53,0.02500045392710974,0.025000343923460733,0.02500001600652783,0.02500041312067536,0.77498993662404,0.02500052799877802,0.025002735038803597,0.025001076321145625,0.025004490684193116,0.025000006355265857
S0212,Calm,I have lessons in school,06:06:33,0.69999890874158,0.03333334413873836,0.033334303459156306,0.03333334930094686,0.033333347858741674,0.033333353298529295,0.03333335220521748,0.03333334301006245,0.03333335374379913,0.03333334424322832
S0212,Calm,I have lessons in school,06:06:33,0.69999890874158,0.03333334413873836,0.033334303459156306,0.03333334930094686,0.033333347858741674,0.033333353298529295,0.03333335220521748,0.03333334301006245,0.03333335374379913,0.03333334424322832
S0212,Positive,I dreamed that the experiment was over for the day,06:14:03,0.033333343226667624,0.03333335329852332,0.03333335937956297,0.033333347735993446,0.0333333577181349,0.033333369818438346,0.6999997620364821,0.03333334399814801,0.03333339343463788,0.03333336935341145
S0212,Positive,I dreamed that the experiment was over for the day,06:14:03,0.033333343226667624,0.03333335329852332,0.03333335937956297,0.033333347735993446,0.0333333577181349,0.033333369818438346,0.6999997620364821,0.03333334399814801,0.03333339343463788,0.03333336935341145
S0212,Positive,I had a funny dream,07:12:03,0.0500003606981872,0.050000052231940616,0.05000006482592765,0.05000004538607527,0.0500000455503716,0.05000009188459242,0.549999181778869,0.050000083715808295,0.05000004596836053,0.050000027959867445
S0212,Positive,I had a funny dream,07:12:03,0.0500003606981872,0.050000052231940616,0.05000006482592765,0.05000004538607527,0.0500000455503716,0.05000009188459242,0.549999181778869,0.050000083715808295,0.05000004596836053,0.050000027959867445
S0212,Calm,I dreamed that I went shopping,07:31:13,0.05000000478715004,0.05000000794811522,0.05000000800848055,0.05000000804175122,0.050000006495280074,0.5499993812227737,0.05000010671515334,0.050000388004517345,0.05000000853875338,0.05000008023802511
S0212,Calm,I dreamed that I went shopping,07:31:13,0.05000000478715004,0.05000000794811522,0.05000000800848055,0.05000000804175122,0.050000006495280074,0.5499993812227737,0.05000010671515334,0.050000388004517345,0.05000000853875338,0.05000008023802511
S0212,Calm,I dreamt that I was on a plane,07:40:03,0.033333347959621486,0.6999959874086555,0.033337189213892324,0.033333349827301476,0.03333336030381856,0.03333336583435669,0.03333334170280997,0.03333335111589006,0.033333356980580466,0.03333334965307357
S0212,Calm,I dreamt that I was on a plane,07:40:03,0.033333347959621486,0.6999959874086555,0.033337189213892324,0.033333349827301476,0.03333336030381856,0.03333336583435669,0.03333334170280997,0.03333335111589006,0.033333356980580466,0.03333334965307357
S0212,Positive,Dream of seeing flowers,08:19:23,0.033333340595820174,0.0333333462328913,0.03333335124842067,0.03333335123223961,0.03333334516076346,0.6999998668616353,0.03333335080391632,0.03333335005707965,0.033333350005566025,0.03333334780166754
S0212,Positive,Dream of seeing flowers,08:19:23,0.033333340595820174,0.0333333462328913,0.03333335124842067,0.03333335123223961,0.03333334516076346,0.6999998668616353,0.03333335080391632,0.03333335005707965,0.033333350005566025,0.03333334780166754
S0212,Positive,"I don't remember, but I feel happy",08:41:53,0.020000004608280282,0.02000020623777968,0.32078057358495166,0.020001179361128732,0.020002786029856664,0.020000007797015048,0.5192151897656497,0.020000016591883062,0.020000030696487373,0.020000005326967885
S0212,Positive,"I don't remember, but I feel happy",08:41:53,0.020000004608280282,0.02000020623777968,0.32078057358495166,0.020001179361128732,0.020002786029856664,0.020000007797015048,0.5192151897656497,0.020000016591883062,0.020000030696487373,0.020000005326967885
S0213,Calm,I was at home and repairing my computer,06:22:29,0.03333334485154152,0.03333334324417948,0.03335613319384388,0.03333334133597792,0.03333461964826185,0.6999654104984073,0.03333837998528519,0.03333861856632354,0.03333340943144802,0.033333399244731395
S0213,Positive,I was traveling,06:54:39,0.05000001221941263,0.05000002025515002,0.0500000165126394,0.05000001100801013,0.5499986230134037,0.05000001326023112,0.05000125648890219,0.050000007705103454,0.05000002992238501,0.050000009614762295
S0213,Positive,I was playing ball,07:00:29,0.033333341548718275,0.6999858742342656,0.0333333531665324,0.0333333489532647,0.033333350948390225,0.0333346912590923,0.033333338882357684,0.033333349773635335,0.03334600423211299,0.03333334700163041
S0213,Positive,It is similar to the elders bragging to each other during the Spring Festival party,07:09:39,0.020002045031787718,0.020000018753422628,0.020000033499860813,0.020000029902686508,0.020007598175745916,0.02000003747774933,0.020002934942540334,0.020000026230129257,0.02000002675206249,0.819987249234015
S0213,Calm,I can't remember,07:18:29,0.03333333633522606,0.03333442123242612,0.0333333525694759,0.03333334703839985,0.6999880337590143,0.03333333770497881,0.03334401172527252,0.03333340084638591,0.033333392725757666,0.03333336606306276
S0213,Calm,Go shopping with grandma,07:52:59,0.03333334675096177,0.03333335815838468,0.03333337054775692,0.03333336291320171,0.033333359260124505,0.36631721728919436,0.033333427438894024,0.03333708976728315,0.033333370016569816,0.36701209785762906
S0213,Negative,I was reviewing,08:02:19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
S0172,Negative,The egg came out of the pot and fell off the balcony,05:31:50,0.025000012277378483,0.7749632306794385,0.025000034141412036,0.025001473320461244,0.025011961511820294,0.025000024450835105,0.025020105474527803,0.02500001553541131,0.0250030356346531,0.025000106974062235
S0172,Calm,Was reading paper after having a meal,05:37:00,0.7749917802968552,0.02500001073742174,0.025005416904966563,0.025000016622195833,0.02500107955667954,0.025000016580732455,0.02500063723628788,0.025001020393497206,0.02500001302870654,0.025000008642657147
S0172,Calm,Play basketball on the indoor court,05:43:00,0.03334592872774245,0.6999835059855182,0.0333333407798061,0.033333339825279286,0.033333341406618415,0.03333334075925587,0.03333354418514758,0.033333340286436426,0.03333697886296904,0.03333333918122664
S0172,Calm,Look at the fish in the tank from the bottom up,05:52:00,0.05000001622497317,0.05000002779781642,0.05000001960946868,0.05000002195511281,0.5499998305932848,0.050000024242444444,0.05000000510321015,0.050000011125752794,0.050000021850213884,0.05000002149772299
S0172,Positive,There was a sun-proof umbrella. I like it very much,06:03:50,0.05000003463758435,0.05000003527016258,0.05000006421308328,0.05000004712535107,0.0500000475376884,0.05000004601533992,0.05000404946709333,0.050000025142271545,0.5499956163910584,0.05000003420036711
S0172,Negative,Two countries are going to war. They have to negotiate,07:16:40,0.025001805397759987,0.025008936562895916,0.025000032418040184,0.025002813933659256,0.025018062374929248,0.02500002366318617,0.7749556550345624,0.025001224433628656,0.02500272917534797,0.02500871700599015
